理念	1.00	1.00	1
LIFAN	1.00	1.00	1
力帆	1.00	1.00	1
LEYLAND	1.00	1.00	1
利兰	1.00	1.00	1
莲花	1.00	1.00	1
莲花汽车	1.00	1.00	1
LEOPAARD长丰	1.00	1.00	1
猎豹	1.00	1.00	1
LEOPAARD	1.00	1.00	1
猎豹汽车	1.00	1.00	1
LINCOLN	1.00	1.00	1
林肯	1.00	1.00	1
SUZUKI	1.00	1.00	1
铃木	1.00	1.00	1
柳州	1.00	1.00	1
WULING	1.00	1.00	1
柳州五菱	1.00	1.00	1
陆风	1.00	1.00	1
陆风汽车	1.00	1.00	1
路虎	1.00	1.00	1
LOTUS	1.00	1.00	1
路特斯	1.00	1.00	1
ROVER	1.00	1.00	1
罗孚	1.00	1.00	1
ROMEO	1.00	1.00	1
罗蜜欧	1.00	1.00	1
MARTIN	1.00	1.00	1
马丁	1.00	1.00	1
MARCOS	1.00	1.00	1
马可仕	1.00	1.00	1
马自达	1.00	1.00	1
MASERATI	1.00	1.00	1
玛莎拉蒂	1.00	1.00	1
迈巴赫	1.00	1.00	1
MCLAREN	1.00	1.00	1
迈凯伦	1.00	1.00	1
MAN	1.00	1.00	1
曼	1.00	1.00	1
MINI	1.00	1.00	1
迷你	1.00	1.00	1
MG	1.00	1.00	1
SAIC	1.00	1.00	1
名爵	1.00	1.00	1
MG (SAIC)	1.00	1.00	1
名爵(上汽)	1.00	1.00	1
MOSKVICH	1.00	1.00	1
莫斯科人	1.00	1.00	1
NAZA	1.00	1.00	1
纳莎	1.00	1.00	1
WORKHORSE	1.00	1.00	1
纳威司达	1.00	1.00	1
LUXGEN	1.00	1.00	1
纳智捷	1.00	1.00	1
NANJING	1.00	1.00	1
南京	1.00	1.00	1
南京菲亚特	1.00	1.00	1
MG (NANJING)	1.00	1.00	1
南京名爵	1.00	1.00	1
NEOPLAN	1.00	1.00	1
尼奥普兰	1.00	1.00	1
ACURA	1.00	1.00	1
讴歌	1.00	1.00	1
阿库拉	1.00	1.00	1
OPEL	1.00	1.00	1
欧宝	1.00	1.00	1
欧朗	1.00	1.00	1
PONTIAC	1.00	1.00	1
庞蒂克	1.00	1.00	1
PININFARINA	1.00	1.00	1
平尼法瑞那	1.00	1.00	1
PLYMOUTH	1.00	1.00	1
普利茅斯	1.00	1.00	1
OTHERS	1.00	1.00	1
其他车型	1.00	1.00	1
CHERY	1.00	1.00	1
奇瑞	1.00	1.00	1
奇瑞捷豹路虎	1.00	1.00	1
奇瑞汽车	1.00	1.00	1
VENUCIA	1.00	1.00	1
启辰	1.00	1.00	1
启腾	1.00	1.00	1
KIA	1.00	1.00	1
起亚	1.00	1.00	1
汽车	1.00	1.00	1
强鹿	1.00	1.00	1
轻汽	1.00	1.00	1
QINGLING	1.00	1.00	1
庆铃	1.00	1.00	1
庆铃汽车	1.00	1.00	1
GLEAGLE	1.00	1.00	1
全球鹰	1.00	1.00	1
NISSAN	1.00	1.00	1
尼桑	1.00	1.00	1
日产	1.00	1.00	1
HINO	1.00	1.00	1
日野	1.00	1.00	1
荣威	1.00	1.00	1
上海荣威	1.00	1.00	1
瑞麒	1.00	1.00	1
SAAB	1.00	1.00	1
萨博	1.00	1.00	1
SCION	1.00	1.00	1
赛恩	1.00	1.00	1
MITSUBISHI	1.00	1.00	1
三菱	1.00	1.00	1
东南三菱	1.00	1.00	1
三菱扶桑	1.00	1.00	1
陕汽	1.00	1.00	1
陕汽通家	1.00	1.00	1
上海	1.00	1.00	1
上海大众	1.00	1.00	1
上汽	1.00	1.00	1
上汽大通	1.00	1.00	1
上汽大众	1.00	1.00	1
上汽大众斯柯达	1.00	1.00	1
上汽集团	1.00	1.00	1
上汽通用别克	1.00	1.00	1
上汽通用凯迪拉克	1.00	1.00	1
上汽通用五菱	1.00	1.00	1
上汽通用五菱雪佛兰	1.00	1.00	1
上汽通用雪佛兰	1.00	1.00	1
绅宝	1.00	1.00	1
SPYKER	1.00	1.00	1
世爵	1.00	1.00	1
SHUGUANG	1.00	1.00	1
曙光	1.00	1.00	1
曙光汽车	1.00	1.00	1
SHUANGHUAN	1.00	1.00	1
双环	1.00	1.00	1
SSANG YONG	1.00	1.00	1
双龙	1.00	1.00	1
双龙汽车	1.00	1.00	1
水星	1.00	1.00	1
SUBARU	1.00	1.00	1
斯巴鲁	1.00	1.00	1
SCANIA	1.00	1.00	1
斯堪尼亚	1.00	1.00	1
SKODA	1.00	1.00	1
斯柯达	1.00	1.00	1
斯柯达(上海大众)	1.00	1.00	1
STERLING	1.00	1.00	1
斯特林	1.00	1.00	1
四川	1.00	1.00	1
四川现代	1.00	1.00	1
苏州金龙	1.00	1.00	1
TATA	1.00	1.00	1
塔塔	1.00	1.00	1
腾势	1.00	1.00	1
天津	1.00	1.00	1
天津一汽	1.00	1.00	1
TIANMA	1.00	1.00	1
天马	1.00	1.00	1
通家	1.00	1.00	1
SGM	1.00	1.00	1
TONGTIAN	1.00	1.00	1
通田	1.00	1.00	1
GM	1.00	1.00	1
通用	1.00	1.00	1
SATURN	1.00	1.00	1
土星	1.00	1.00	1
WANFENG	1.00	1.00	1
万丰	1.00	1.00	1
RELY	1.00	1.00	1
威麟	1.00	1.00	1
WEIWANG	1.00	1.00	1
威旺	1.00	1.00	1
WIESMANN	1.00	1.00	1
威兹曼	1.00	1.00	1
潍柴	1.00	1.00	1
潍柴汽车	1.00	1.00	1
ENRANGER	1.00	1.00	1
潍柴英致	1.00	1.00	1
VOLVO	1.00	1.00	1
沃尔沃	1.00	1.00	1
沃尔沃亚太	1.00	1.00	1
VAUXHALL	1.00	1.00	1
沃克斯豪尔	1.00	1.00	1
五菱	1.00	1.00	1
五菱汽车	1.00	1.00	1
五十铃	1.00	1.00	1
SEAT	1.00	1.00	1
西雅特	1.00	1.00	1
HYUNDAI	1.00	1.00	1
现代	1.00	1.00	1
现代汽车	1.00	1.00	1
小康	1.00	1.00	1
FORTA	1.00	1.00	1
新福达	1.00	1.00	1
XINKAI	1.00	1.00	1
新凯	1.00	1.00	1
新龙马	1.00	1.00	1
BJEV	1.00	1.00	1
新能源	1.00	1.00	1
CHEVROLET	1.00	1.00	1
雪佛兰	1.00	1.00	1
CITROEN	1.00	1.00	1
雪铁龙	1.00	1.00	1
ASIA	1.00	1.00	1
亚太	1.00	1.00	1
野马	1.00	1.00	1
野马汽车	1.00	1.00	1
FAW	1.00	1.00	1
一汽	1.00	1.00	1
一汽奥迪	1.00	1.00	1
一汽奔腾	1.00	1.00	1
一汽大众	1.00	1.00	1
一汽丰田	1.00	1.00	1
一汽哈尔滨	1.00	1.00	1
一汽红旗	1.00	1.00	1
一汽吉林	1.00	1.00	1
一汽吉林大发	1.00	1.00	1
一汽马自达	1.00	1.00	1
一汽欧朗	1.00	1.00	1
一汽天津	1.00	1.00	1
IRISBUS	1.00	1.00	1
伊萨客车	1.00	1.00	1
IVECO	1.00	1.00	1
依维柯	1.00	1.00	1
YINXIANG	1.00	1.00	1
银翔	1.00	1.00	1
INFINITI	1.00	1.00	1
英菲尼迪	1.00	1.00	1
英伦	1.00	1.00	1
英伦（吉利）	1.00	1.00	1
英致	1.00	1.00	1
EAGLE	1.00	1.00	1
鹰	1.00	1.00	1
驭胜	1.00	1.00	1
裕隆	1.00	1.00	1
悦达起亚	1.00	1.00	1
YUEJIN	1.00	1.00	1
跃进	1.00	1.00	1
YUNQUE	1.00	1.00	1
云雀	1.00	1.00	1
CHANGAN	1.00	1.00	1
长安	1.00	1.00	1
长安标致雪铁龙	1.00	1.00	1
长安福特	1.00	1.00	1
长安铃木	1.00	1.00	1
长安马自达	1.00	1.00	1
长安汽车	1.00	1.00	1
长安沃尔沃	1.00	1.00	1
长城	1.00	1.00	1
长城汽车	1.00	1.00	1
CHANGFENG	1.00	1.00	1
长丰	1.00	1.00	1
ZHENGZHOU	1.00	1.00	1
郑州	1.00	1.00	1
郑州日产	1.00	1.00	1
制造厂	1.00	1.00	1
中国一汽	1.00	1.00	1
ZHONGHUA	1.00	1.00	1
中华	1.00	1.00	1
ZHONGXING	1.00	1.00	1
ZTE	1.00	1.00	1
中兴	1.00	1.00	1
中兴汽车	1.00	1.00	1
ZOTYE	1.00	1.00	1
众泰	1.00	1.00	1
众泰汽车	1.00	1.00	1
重庆	1.00	1.00	1
重庆力帆	1.00	1.00	1
12座	1.00	1.00	1
14座	1.00	1.00	1
2AT	1.00	1.00	1
2门2座	1.00	1.00	1
2门4座	1.00	1.00	1
2门5座	1.00	1.00	1
2座	1.00	1.00	1
3AT	1.00	1.00	1
3门2座	1.00	1.00	1
3门4座	1.00	1.00	1
3门5座	1.00	1.00	1
3门8座	1.00	1.00	1
4A/MT	1.00	1.00	1
4AT	1.00	1.00	1
4MT	1.00	1.00	1
4门11座	1.00	1.00	1
4门4-5座	1.00	1.00	1
4门4座SUV	1.00	1.00	1
4门5座	1.00	1.00	1
4门7座	1.00	1.00	1
4门9座	1.00	1.00	1
4门三厢	1.00	1.00	1
4门三厢车	1.00	1.00	1
4座	1.00	1.00	1
5A/MT	1.00	1.00	1
5AT	1.00	1.00	1
5DCT	1.00	1.00	1
5MT	1.00	1.00	1
5TA	1.00	1.00	1
5挡手自一体	1.00	1.00	1
5门10座	1.00	1.00	1
5门11座	1.00	1.00	1
5门12座	1.00	1.00	1
5门13座	1.00	1.00	1
5门4座	1.00	1.00	1
5门5座	1.00	1.00	1
5门7座	1.00	1.00	1
5门8座	1.00	1.00	1
5门9座	1.00	1.00	1
5门SUV	1.00	1.00	1
5座	1.00	1.00	1
6-8座客车	1.00	1.00	1
6-8座微面	1.00	1.00	1
6A/MT	1.00	1.00	1
6ASG	1.00	1.00	1
6AT	1.00	1.00	1
6CVT	1.00	1.00	1
6DCT	1.00	1.00	1
6MT	1.00	1.00	1
6挡双离合	1.00	1.00	1
6门5座两厢车	1.00	1.00	1
6门7座MPV	1.00	1.00	1
7-8座微面	1.00	1.00	1
7-9座微面	1.00	1.00	1
7A/MT	1.00	1.00	1
7AT	1.00	1.00	1
7CVT	1.00	1.00	1
7DCT	1.00	1.00	1
7座	1.00	1.00	1
7座MPV	1.00	1.00	1
7座微面	1.00	1.00	1
8,9座轻客	1.00	1.00	1
8A/MT	1.00	1.00	1
8AT	1.00	1.00	1
8CVT	1.00	1.00	1
8DCT	1.00	1.00	1
8座	1.00	1.00	1
9A/MT	1.00	1.00	1
A/MT	1.00	1.00	1
AT	1.00	1.00	1
CNG	1.00	1.00	1
CVT	1.00	1.00	1
E-CVT	1.00	1.00	1
LPG	1.00	1.00	1
MPV	1.00	1.00	1
MT	1.00	1.00	1
SUV	1.00	1.00	1
插电式混合动力	1.00	1.00	1
柴油	1.00	1.00	1
敞篷车	1.00	1.00	1
纯电动	1.00	1.00	1
单排	1.00	1.00	1
单排座	1.00	1.00	1
单速	1.00	1.00	1
的士	1.00	1.00	1
电	1.00	1.00	1
电动车单速	1.00	1.00	1
电混合动力	1.00	1.00	1
电子驻车	1.00	1.00	1
电子驻车制动	1.00	1.00	1
多功能皮卡	1.00	1.00	1
房车	1.00	1.00	1
鼓式	1.00	1.00	1
后置后驱	1.00	1.00	1
后置四驱	1.00	1.00	1
混合动力	1.00	1.00	1
货车	1.00	1.00	1
脚刹	1.00	1.00	1
轿车	1.00	1.00	1
客车	1.00	1.00	1
两厢	1.00	1.00	1
两厢车	1.00	1.00	1
旅行车	1.00	1.00	1
盘式	1.00	1.00	1
跑车 	1.00	1.00	1
皮卡	1.00	1.00	1
汽油	1.00	1.00	1
汽油和NG	1.00	1.00	1
前轮驱动	1.00	1.00	1
前置后驱	1.00	1.00	1
前置前驱	1.00	1.00	1
前置四驱	1.00	1.00	1
轻客	1.00	1.00	1
软顶	1.00	1.00	1
三厢车	1.00	1.00	1
手刹	1.00	1.00	1
双电机四驱	1.00	1.00	1
双排	1.00	1.00	1
陶瓷	1.00	1.00	1
天然气	1.00	1.00	1
通风	1.00	1.00	1
通风盘式	1.00	1.00	1
微卡	1.00	1.00	1
微面	1.00	1.00	1
掀背车	1.00	1.00	1
厢式车	1.00	1.00	1
箱式	1.00	1.00	1
液化石油气	1.00	1.00	1
硬顶	1.00	1.00	1
油电混合	1.00	1.00	1
油气混合动力	1.00	1.00	1
增程式	1.00	1.00	1
中置后驱	1.00	1.00	1
中置前驱	1.00	1.00	1
中置四驱	1.00	1.00	1
1系	1.00	1.00	1
205	1.00	1.00	1
206	1.00	1.00	1
207	1.00	1.00	1
301	1.00	1.00	1
306	1.00	1.00	1
307	1.00	1.00	1
308	1.00	1.00	1
320	1.00	1.00	1
330	1.00	1.00	1
407	1.00	1.00	1
408	1.00	1.00	1
500	1.00	1.00	1
508	1.00	1.00	1
520	1.00	1.00	1
530	1.00	1.00	1
607	1.00	1.00	1
620	1.00	1.00	1
630	1.00	1.00	1
720	1.00	1.00	1
727	1.00	1.00	1
737	1.00	1.00	1
820	1.00	1.00	1
911	1.00	1.00	1
991	1.00	1.00	1
997	1.00	1.00	1
2008	1.00	1.00	1
3008	1.00	1.00	1
4008	1.00	1.00	1
1 SERIES	1.00	1.00	1
2 SERIES	1.00	1.00	1
2.2L	1.00	1.00	1
2.4T	1.00	1.00	1
2.8T	1.00	1.00	1
206CC	1.00	1.00	1
207CC	1.00	1.00	1
2系	1.00	1.00	1
3 SERIES	1.00	1.00	1
300C	1.00	1.00	1
306EV	1.00	1.00	1
307CC	1.00	1.00	1
307EV	1.00	1.00	1
307SW	1.00	1.00	1
308CC	1.00	1.00	1
308S	1.00	1.00	1
308SW	1.00	1.00	1
3200GT	1.00	1.00	1
350Z	1.00	1.00	1
370Z	1.00	1.00	1
3C	1.00	1.00	1
3系	1.00	1.00	1
4 SERIES	1.00	1.00	1
407SW	1.00	1.00	1
4E	1.00	1.00	1
4G	1.00	1.00	1
4H	1.00	1.00	1
4L	1.00	1.00	1
4M	1.00	1.00	1
4系	1.00	1.00	1
5 SERIES	1.00	1.00	1
520I	1.00	1.00	1
5系	1.00	1.00	1
6 SERIES	1.00	1.00	1
6R	1.00	1.00	1
6系	1.00	1.00	1
7 SERIES	1.00	1.00	1
7系	1.00	1.00	1
8F7	1.00	1.00	1
8J3	1.00	1.00	1
8J9	1.00	1.00	1
8N3	1.00	1.00	1
8N9	1.00	1.00	1
8R	1.00	1.00	1
8T3	1.00	1.00	1
8TA	1.00	1.00	1
8U	1.00	1.00	1
8VS	1.00	1.00	1
9N3	1.00	1.00	1
A1	1.00	1.00	1
A18	1.00	1.00	1
A19	1.00	1.00	1
A207	1.00	1.00	1
A209	1.00	1.00	1
A21FL-C	1.00	1.00	1
A3	1.00	1.00	1
A30	1.00	1.00	1
A4	1.00	1.00	1
A4L	1.00	1.00	1
A5	1.00	1.00	1
A6	1.00	1.00	1
A60	1.00	1.00	1
A6L	1.00	1.00	1
A7	1.00	1.00	1
A8	1.00	1.00	1
A8L	1.00	1.00	1
A9	1.00	1.00	1
ACCENT	1.00	1.00	1
ACCORD	1.00	1.00	1
A-CLASS	1.00	1.00	1
ACTYON	1.00	1.00	1
ADMIRAL	1.00	1.00	1
AGILA	1.00	1.00	1
AISHAN	1.00	1.00	1
ALHAMBRA	1.00	1.00	1
ALIVIO	1.00	1.00	1
ALPHARD	1.00	1.00	1
ALTO	1.00	1.00	1
AMG	1.00	1.00	1
AMG GT	1.00	1.00	1
ANTARA	1.00	1.00	1
AO JUN	1.00	1.00	1
AO LONG	1.00	1.00	1
ARRIZO	1.00	1.00	1
ASTRA	1.00	1.00	1
ASX	1.00	1.00	1
ASX劲炫	1.00	1.00	1
ATENZA	1.00	1.00	1
ATS	1.00	1.00	1
ATS-L	1.00	1.00	1
AVANCIER	1.00	1.00	1
AVENGER	1.00	1.00	1
AVEO	1.00	1.00	1
AX3	1.00	1.00	1
AX5	1.00	1.00	1
AX7	1.00	1.00	1
AXELA	1.00	1.00	1
AZERA	1.00	1.00	1
A级	1.00	1.00	1
B11	1.00	1.00	1
B12	1.00	1.00	1
B14	1.00	1.00	1
B16	1.00	1.00	1
B21	1.00	1.00	1
B30	1.00	1.00	1
B50	1.00	1.00	1
B70	1.00	1.00	1
B90	1.00	1.00	1
BAILI	1.00	1.00	1
BAO DIAN	1.00	1.00	1
BAO WEI	1.00	1.00	1
BAOFENG GT	1.00	1.00	1
BAOJUN 310	1.00	1.00	1
BAOJUN 330	1.00	1.00	1
BAOJUN 510	1.00	1.00	1
BAOJUN 560	1.00	1.00	1
BAOJUN 610	1.00	1.00	1
BAOJUN 630	1.00	1.00	1
BAOJUN 730	1.00	1.00	1
B-CLASS	1.00	1.00	1
BEAUTY LEOPARD	1.00	1.00	1
BEETLE	1.00	1.00	1
BLUEBIRD	1.00	1.00	1
BOLIGER	1.00	1.00	1
BORA	1.00	1.00	1
BORUI GC9	1.00	1.00	1
BOXSTER	1.00	1.00	1
BOYUE	1.00	1.00	1
BRAVA	1.00	1.00	1
BRZ	1.00	1.00	1
BW007	1.00	1.00	1
B级	1.00	1.00	1
C117	1.00	1.00	1
C190	1.00	1.00	1
C197	1.00	1.00	1
C2	1.00	1.00	1
C204	1.00	1.00	1
C205	1.00	1.00	1
C207	1.00	1.00	1
C209	1.00	1.00	1
C20R	1.00	1.00	1
C216	1.00	1.00	1
C217	1.00	1.00	1
C218	1.00	1.00	1
C219	1.00	1.00	1
C292	1.00	1.00	1
C3	1.00	1.00	1
C30	1.00	1.00	1
C3R	1.00	1.00	1
C3-XR	1.00	1.00	1
C4	1.00	1.00	1
C4 AIRCROSS	1.00	1.00	1
C4 PICASSO	1.00	1.00	1
C4L	1.00	1.00	1
C4毕加索	1.00	1.00	1
C4世嘉	1.00	1.00	1
C5	1.00	1.00	1
C50	1.00	1.00	1
C6	1.00	1.00	1
C70	1.00	1.00	1
CADDY	1.00	1.00	1
CADENZA	1.00	1.00	1
CAI YUN	1.00	1.00	1
CALIBER	1.00	1.00	1
CAMARO	1.00	1.00	1
CAMRY	1.00	1.00	1
CAPTIVA	1.00	1.00	1
CAPTUR	1.00	1.00	1
CARAVAN	1.00	1.00	1
CARAVELLE	1.00	1.00	1
CARENS	1.00	1.00	1
CARNIVAL	1.00	1.00	1
CAVALIER	1.00	1.00	1
CAYENNE	1.00	1.00	1
CAYMAN	1.00	1.00	1
CC	1.00	1.00	1
C-CLASS	1.00	1.00	1
CDX	1.00	1.00	1
CEFIRO	1.00	1.00	1
CENTURY	1.00	1.00	1
CENTURY STAR	1.00	1.00	1
CERATO	1.00	1.00	1
CHAIRMAN	1.00	1.00	1
CHANG LING	1.00	1.00	1
CHEROKEE	1.00	1.00	1
CIIMO	1.00	1.00	1
CIMA	1.00	1.00	1
CITY	1.00	1.00	1
CIVIC	1.00	1.00	1
CIVILIAN	1.00	1.00	1
CL	1.00	1.00	1
CL203	1.00	1.00	1
CLA	1.00	1.00	1
CLA-CLASS	1.00	1.00	1
CLA级	1.00	1.00	1
CL-CLASS	1.00	1.00	1
CLK	1.00	1.00	1
CLK-CLASS	1.00	1.00	1
CLK级	1.00	1.00	1
CLS	1.00	1.00	1
CLS-CLASS	1.00	1.00	1
CLS级	1.00	1.00	1
CLUBMAN	1.00	1.00	1
CL级	1.00	1.00	1
CM7	1.00	1.00	1
CN050V	1.00	1.00	1
CN100	1.00	1.00	1
CN100V	1.00	1.00	1
CN101	1.00	1.00	1
CN112	1.00	1.00	1
CN113	1.00	1.00	1
CN180C	1.00	1.00	1
CN180S	1.00	1.00	1
CN200	1.00	1.00	1
CN200S	1.00	1.00	1
CN201	1.00	1.00	1
CN201S	1.00	1.00	1
CN210M	1.00	1.00	1
COASTER	1.00	1.00	1
COMMANDER	1.00	1.00	1
COMPASS	1.00	1.00	1
COOLBEAR	1.00	1.00	1
COROLLA	1.00	1.00	1
COROLLA EX	1.00	1.00	1
COUNTRYMAN	1.00	1.00	1
COUNTY	1.00	1.00	1
COUPE	1.00	1.00	1
COWRY	1.00	1.00	1
C-QUATRE	1.00	1.00	1
CRIDER	1.00	1.00	1
CROSS	1.00	1.00	1
CROSS LAVIDA	1.00	1.00	1
CROSSFIRE	1.00	1.00	1
CROSSTOUR	1.00	1.00	1
CROWN	1.00	1.00	1
CRUISER	1.00	1.00	1
CRUZE	1.00	1.00	1
CRV	1.00	1.00	1
CR-V	1.00	1.00	1
CR-Z	1.00	1.00	1
CS10	1.00	1.00	1
CS15	1.00	1.00	1
CS35	1.00	1.00	1
CS6	1.00	1.00	1
CS7	1.00	1.00	1
CS75	1.00	1.00	1
CT	1.00	1.00	1
CT5	1.00	1.00	1
CT6	1.00	1.00	1
C-TREK	1.00	1.00	1
C-TRIOMPHE	1.00	1.00	1
CTS	1.00	1.00	1
CV36	1.00	1.00	1
CX20	1.00	1.00	1
CX30	1.00	1.00	1
CX-5	1.00	1.00	1
CX-7	1.00	1.00	1
CX-9	1.00	1.00	1
C级	1.00	1.00	1
D150	1.00	1.00	1
D22	1.00	1.00	1
D50	1.00	1.00	1
D60	1.00	1.00	1
DA CHAI SHEN	1.00	1.00	1
DABAWANG	1.00	1.00	1
DAJIAOSHOU	1.00	1.00	1
DEER	1.00	1.00	1
DEFENDER	1.00	1.00	1
DELICIA	1.00	1.00	1
DEVILLE	1.00	1.00	1
DISCOVERY	1.00	1.00	1
DISCOVERY SPORT	1.00	1.00	1
DK2A	1.00	1.00	1
DM	1.00	1.00	1
D-MAX	1.00	1.00	1
DS 5LS	1.00	1.00	1
DS3	1.00	1.00	1
DS4	1.00	1.00	1
DS5	1.00	1.00	1
DS6	1.00	1.00	1
DUV	1.00	1.00	1
DX7	1.00	1.00	1
E3	1.00	1.00	1
E30	1.00	1.00	1
E350	1.00	1.00	1
E46	1.00	1.00	1
E5	1.00	1.00	1
E50	1.00	1.00	1
E53	1.00	1.00	1
E6	1.00	1.00	1
E60	1.00	1.00	1
E63	1.00	1.00	1
E64	1.00	1.00	1
E66	1.00	1.00	1
E70	1.00	1.00	1
E71	1.00	1.00	1
E72	1.00	1.00	1
E80	1.00	1.00	1
E82	1.00	1.00	1
E83	1.00	1.00	1
E84	1.00	1.00	1
E85	1.00	1.00	1
E86	1.00	1.00	1
E87	1.00	1.00	1
E88	1.00	1.00	1
E89	1.00	1.00	1
E90	1.00	1.00	1
E92	1.00	1.00	1
E93	1.00	1.00	1
EADO	1.00	1.00	1
EASTAR	1.00	1.00	1
E-CLASS	1.00	1.00	1
ECLIPSE	1.00	1.00	1
ECOSPORT	1.00	1.00	1
EDGE	1.00	1.00	1
ELANTRA	1.00	1.00	1
ELANTRA (AD)	1.00	1.00	1
ELANTRA (HD)	1.00	1.00	1
ELANTRA (MD)	1.00	1.00	1
ELYSEE	1.00	1.00	1
ELYSION	1.00	1.00	1
ENCLAVE	1.00	1.00	1
ENCORE	1.00	1.00	1
ENGLON C5	1.00	1.00	1
ENGLON TX4	1.00	1.00	1
ENVISION	1.00	1.00	1
EOS	1.00	1.00	1
EPICA	1.00	1.00	1
EQ	1.00	1.00	1
EQUUS	1.00	1.00	1
ER	1.00	1.00	1
ES	1.00	1.00	1
ES210	1.00	1.00	1
ESCALADE	1.00	1.00	1
ESCORT	1.00	1.00	1
E-SERIES	1.00	1.00	1
ESQ	1.00	1.00	1
EU SERIES	1.00	1.00	1
EU系列	1.00	1.00	1
EV SERIES	1.00	1.00	1
EVEREST	1.00	1.00	1
EV系列	1.00	1.00	1
EX	1.00	1.00	1
EX80	1.00	1.00	1
EXCELLE	1.00	1.00	1
EXCELLE (KAIYUE)	1.00	1.00	1
EXCELLE (YINGLANG)	1.00	1.00	1
EXPEDITION	1.00	1.00	1
EXPLORER	1.00	1.00	1
EZ	1.00	1.00	1
E级	1.00	1.00	1
E美	1.00	1.00	1
E系列	1.00	1.00	1
F0	1.00	1.00	1
F02	1.00	1.00	1
F04	1.00	1.00	1
F06	1.00	1.00	1
F07	1.00	1.00	1
F10	1.00	1.00	1
F11	1.00	1.00	1
F12	1.00	1.00	1
F13	1.00	1.00	1
F15	1.00	1.00	1
F-150	1.00	1.00	1
F16	1.00	1.00	1
F18	1.00	1.00	1
F20	1.00	1.00	1
F22	1.00	1.00	1
F23	1.00	1.00	1
F25	1.00	1.00	1
F26	1.00	1.00	1
F3	1.00	1.00	1
F30	1.00	1.00	1
F31	1.00	1.00	1
F32	1.00	1.00	1
F33	1.00	1.00	1
F34	1.00	1.00	1
F35	1.00	1.00	1
F36	1.00	1.00	1
F3R	1.00	1.00	1
F45	1.00	1.00	1
F46	1.00	1.00	1
F49	1.00	1.00	1
F52	1.00	1.00	1
F54	1.00	1.00	1
F55	1.00	1.00	1
F56	1.00	1.00	1
F57	1.00	1.00	1
F6	1.00	1.00	1
F80	1.00	1.00	1
F82	1.00	1.00	1
F83	1.00	1.00	1
F85	1.00	1.00	1
F86	1.00	1.00	1
F99	1.00	1.00	1
FA1	1.00	1.00	1
FABIA	1.00	1.00	1
FAMILY	1.00	1.00	1
FC1	1.00	1.00	1
FE	1.00	1.00	1
FEILING	1.00	1.00	1
FEITENG	1.00	1.00	1
FEIYANG	1.00	1.00	1
FENGGUANG 330	1.00	1.00	1
FENGGUANG 360	1.00	1.00	1
FENGGUANG 370	1.00	1.00	1
FENGHUA	1.00	1.00	1
FENGSHANG	1.00	1.00	1
FENGSHUN	1.00	1.00	1
FENGYUN	1.00	1.00	1
FIESTA	1.00	1.00	1
FIT	1.00	1.00	1
FJ	1.00	1.00	1
FJ CRUISER	1.00	1.00	1
FJ 酷路泽	1.00	1.00	1
FLORID	1.00	1.00	1
FLUENCE	1.00	1.00	1
FLYER	1.00	1.00	1
FOCUS	1.00	1.00	1
FORESTER	1.00	1.00	1
FORTE	1.00	1.00	1
FORTIS	1.00	1.00	1
FORTUNER	1.00	1.00	1
FORTWO	1.00	1.00	1
F-PACE	1.00	1.00	1
FREE CRUISER	1.00	1.00	1
FREECA	1.00	1.00	1
FREELANDER	1.00	1.00	1
FREEMONT	1.00	1.00	1
FT	1.00	1.00	1
F-TYPE	1.00	1.00	1
FU KANG	1.00	1.00	1
FUGA	1.00	1.00	1
FUKA	1.00	1.00	1
FUSHUN	1.00	1.00	1
FUYUN	1.00	1.00	1
FV3	1.00	1.00	1
FV9	1.00	1.00	1
FX	1.00	1.00	1
G10	1.00	1.00	1
G12	1.00	1.00	1
G25	1.00	1.00	1
G3	1.00	1.00	1
G35	1.00	1.00	1
G37	1.00	1.00	1
G37S	1.00	1.00	1
G3R	1.00	1.00	1
G5	1.00	1.00	1
G6	1.00	1.00	1
GA2W	1.00	1.00	1
GA5	1.00	1.00	1
GALANT	1.00	1.00	1
GAZELLE	1.00	1.00	1
GC	1.00	1.00	1
G-CLASS	1.00	1.00	1
GEELY EC8	1.00	1.00	1
GEELY GC7	1.00	1.00	1
GEELY GX2	1.00	1.00	1
GEELY GX7	1.00	1.00	1
GEELY SC3	1.00	1.00	1
GEELY SC5-RV	1.00	1.00	1
GEELY SX7	1.00	1.00	1
GENESIS	1.00	1.00	1
GHIBLI	1.00	1.00	1
GHOST	1.00	1.00	1
GIENIA	1.00	1.00	1
GJ6	1.00	1.00	1
GL	1.00	1.00	1
GL8	1.00	1.00	1
GLA	1.00	1.00	1
GLADIATUS	1.00	1.00	1
GLC	1.00	1.00	1
GLE	1.00	1.00	1
GLK	1.00	1.00	1
GLS	1.00	1.00	1
GOL	1.00	1.00	1
GOLF	1.00	1.00	1
GP	1.00	1.00	1
GP150	1.00	1.00	1
GP30	1.00	1.00	1
GP50HB	1.00	1.00	1
GP53	1.00	1.00	1
GRAN LAVIDA	1.00	1.00	1
GRAN TURISMO	1.00	1.00	1
GRANCABRIO	1.00	1.00	1
GRAND CHEROKEE	1.00	1.00	1
GRAND SANTAFE	1.00	1.00	1
GRAND TIGER	1.00	1.00	1
GRAND VITARA	1.00	1.00	1
GRAND VOYAGER	1.00	1.00	1
